timestamp,pelvis_w,pelvis_x,pelvis_y,pelvis_z,left_thigh_w,left_thigh_x,left_thigh_y,left_thigh_z,right_thigh_w,right_thigh_x,right_thigh_y,right_thigh_z
0.0,1.0,0.0,0.0,0.0,0.5899901981196061,0.7055538782491055,0.251823013788898,-0.3011485692091375,0.5892218529996729,0.7063400290093254,0.2512983255558142,-0.3012482745835756
0.15,1.0,0.0,0.0,0.0,0.6004100478495502,0.7075904800123035,0.2410645434808488,-0.28409747079766223,0.60060728441538,0.707340573035504,0.24126143391698773,-0.28413574950946674
0.3,1.0,0.0,0.0,0.0,0.6086893560698228,0.7014116417100265,0.24305370704410037,-0.2800783322091711,0.6027575543434945,0.7058607686509923,0.24162273981862525,-0.2829529246426346
0.45,1.0,0.0,0.0,0.0,0.6044991746425207,0.7059425577991894,0.2400630831322385,-0.28034901294902653,0.6080105190205428,0.7005920454898822,0.2448002717668804,-0.28207591442647917
0.6,1.0,0.0,0.0,0.0,0.6070174560006467,0.7016881210157974,0.24406397282550021,-0.28212827951918634,0.5827806101171394,0.7095250816215919,0.25144568322888666,-0.30613067047737363
0.75,1.0,0.0,0.0,0.0,0.5952527436662646,0.7111793405838985,0.24006695866744168,-0.2868204526190565,0.6040853190307562,0.6966950760007642,0.2534648850348281,-0.2923225110423082
0.9,1.0,0.0,0.0,0.0,0.6028475202739455,0.7040826037407655,0.24408328876976504,-0.285071749832414,0.5889873436850327,0.7170436844407063,0.2365957892088698,-0.28803592850750054
1.05,1.0,0.0,0.0,0.0,0.5867780416505268,0.7123547527535463,0.2447945707690707,-0.2971831997071721,0.5851128000263437,0.7183298669154632,0.23768793306117134,-0.2918041466800172
1.2,1.0,0.0,0.0,0.0,0.5938991355376856,0.7069289253180863,0.2470714037481132,-0.29409357831503624,0.5820426439269549,0.7124607485029765,0.2479739616401022,-0.3035374060006632
1.35,1.0,0.0,0.0,0.0,0.5998719315957342,0.7017714404994461,0.24969030110713877,-0.29210488615557567,0.5899810599642272,0.7120404273954607,0.24288473602754293,-0.2931344122459991
1.5,1.0,0.0,0.0,0.0,0.5894335912105682,0.7043655256696195,0.25383193944482557,-0.3033258879793344,0.5927454687313427,0.7098789907692168,0.2438296301835655,-0.2920132517669103
1.65,1.0,0.0,0.0,0.0,0.584980021877991,0.716692555808906,0.24007658352202288,-0.2941315836426215,0.6034100272326322,0.6954598545700971,0.2556977293052854,-0.294704260139847
1.8,1.0,0.0,0.0,0.0,0.6018413528190121,0.6934312445600765,0.25966879533971693,-0.29918591516257065,0.6054652546983227,0.7044090860328669,0.2414611606832822,-0.28092022488407414
1.95,1.0,0.0,0.0,0.0,0.5834742824026015,0.7140921353283939,0.2447526515045775,-0.2995435254155612,0.5818669987240763,0.7111024029047902,0.2499341591448734,-0.3054457144427045
2.1,1.0,0.0,0.0,0.0,0.5970361287449987,0.697613102674201,0.2575407632166662,-0.3009261956564052,0.58073034274338,0.7112424744624689,0.250509464450894,-0.30680844147152636
2.25,1.0,0.0,0.0,0.0,0.6051817844951779,0.7018117464490122,0.24540563994613768,-0.28458979627535147,0.5883356073114742,0.707490375472384,0.2503586009485634,-0.3010633699314181
2.4,1.0,0.0,0.0,0.0,0.5870009365963913,0.7168933124392364,0.23830651886942272,-0.29103931363167457,0.5914931380231158,0.702450047134375,0.2549721983302553,-0.30280187752244647
2.55,1.0,0.0,0.0,0.0,0.6021389690446957,0.7088401923274278,0.23785247044426852,-0.2800007964320182,0.5857864388358336,0.715883892416589,0.24061634336901921,-0.2940548859621756
2.7,1.0,0.0,0.0,0.0,0.5983093521047748,0.697247641447237,0.2571017941950203,-0.29961694394998944,0.5904751874477214,0.7157374900553427,0.2373090627477843,-0.28765136376458317
2.85,1.0,0.0,0.0,0.0,0.5898894814188856,0.7043468782154385,0.2535358943154837,-0.3027299541723156,0.583393790660457,0.7119495508159134,0.24774001172775312,-0.3023316204120477
3.0,1.0,0.0,0.0,0.0,0.5930058997479498,0.7124404682367674,0.24002915099280372,-0.2883723092746145,0.5962212910953113,0.7132073799616597,0.23640286354325613,-0.2827880678554409
3.15,1.0,0.0,0.0,0.0,0.5961479015643198,0.7036549921576348,0.24991869304134948,-0.29498809864230235,0.6032142568676303,0.706522521913907,0.24029803973650085,-0.2814521956546802
3.3,1.0,0.0,0.0,0.0,0.5818676292934577,0.7165028997767925,0.24256472531362153,-0.2986904930281281,0.6012701996238818,0.7048582182838475,0.24425532884981585,-0.2863361197796144
3.45,1.0,0.0,0.0,0.0,0.6009102933825863,0.709801296225309,0.23748370376392247,-0.28051814492166977,0.5964730359272111,0.7090674015418451,0.24210155678813597,-0.2878023170220017
3.6,1.0,0.0,0.0,0.0,0.6014332560268365,0.7054334493113738,0.2433085279289509,-0.28538158205228004,0.5950396403876731,0.7039254227291524,0.25037511206219537,-0.2961910344064044
3.75,1.0,0.0,0.0,0.0,0.5803383419388254,0.7154087526998308,0.24512569841609347,-0.302177294666872,0.6041809550732349,0.696805018245116,0.2532373274443243,-0.2920599186195762
3.9,1.0,0.0,0.0,0.0,0.5975424818790885,0.7054841246846928,0.24630957614929921,-0.29080358468355316,0.5902714524295484,0.7110599599878854,0.2440354102182641,-0.29397289723432285
4.05,1.0,0.0,0.0,0.0,0.38698557540688094,0.839606730099143,0.159560525921731,-0.34618368212093836,0.6031028930250107,0.7070404250303873,0.23964583976305043,-0.2809459187850465
4.2,1.0,0.0,0.0,0.0,0.38561377497926336,0.83566318054537,0.16387198334862677,-0.3551267918651389,0.5926898678811614,0.7075724997920336,0.2470823144502373,-0.2949749276378892
4.35,1.0,0.0,0.0,0.0,0.37816115048608473,0.8403882069435522,0.15932131948435269,-0.3540600557123142,0.5991657878243287,0.7114777232952836,0.23650119553522078,-0.2808326769908061
4.5,1.0,0.0,0.0,0.0,0.381043478235266,0.8472545761802595,0.15179803205977158,-0.33752467805889363,0.5832600338874163,0.7084525181350714,0.2525666252435044,-0.3067781971242963
4.65,1.0,0.0,0.0,0.0,0.40337580873778855,0.8350767801142394,0.1627072472595832,-0.3368398431426694,0.5968379773336518,0.6967165711878154,0.25890058677388655,-0.3022266275706132
4.8,1.0,0.0,0.0,0.0,0.398014656543823,0.8401255237933396,0.15775846297776347,-0.33299505222474857,0.6017989365690716,0.7087049803758343,0.23832966465787625,-0.2806675287219508
4.95,1.0,0.0,0.0,0.0,0.38638231295418474,0.845050075677926,0.1536861982603661,-0.33612442680826016,0.6001827105413168,0.701606903977631,0.24967867527363147,-0.29187159055277334
5.1,1.0,0.0,0.0,0.0,0.38680545185570364,0.8418699201159937,0.1571247869239463,-0.34197716495798325,0.5916471112427825,0.7056099807330456,0.25055413542195604,-0.29881578952749094
5.25,1.0,0.0,0.0,0.0,0.40309939467299843,0.8379187189296148,0.15952164147527167,-0.3315960560420622,0.5996355425417195,0.7011937224809329,0.2506757330486872,-0.2931318074425455
5.4,1.0,0.0,0.0,0.0,0.3929040014972242,0.833064294857419,0.16610661143967803,-0.3521915954096697,0.602794456813204,0.698454419672448,0.2520318138116142,-0.29202779200296314
5.55,1.0,0.0,0.0,0.0,0.59192840816241,0.7154440638506351,0.23660159870012396,-0.2859724367902428,0.5912400617454344,0.708144054492742,0.24736372387384328,-0.29627415612081387
5.7,1.0,0.0,0.0,0.0,0.5957358915655746,0.7086813029035111,0.24322048905652827,-0.2893325977463567,0.5799748596650984,0.71610820068078,0.24441942511156792,-0.30179024454464387
5.85,1.0,0.0,0.0,0.0,0.5805861498776791,0.7155324306616188,0.24478674631209962,-0.3016828004239299,0.5948635388553856,0.7085935625933846,0.24401640279499656,-0.2906691045822593
6.0,1.0,0.0,0.0,0.0,0.6008011522699276,0.7024881973451301,0.24796511164035775,-0.2899338052575134,0.5910605268555631,0.7055289199331725,0.25108963434623993,-0.2997171871198363
6.15,1.0,0.0,0.0,0.0,0.6061952247371047,0.7031861675930954,0.24260606641150956,-0.28142291973469463,0.5975914035411933,0.7034316697643634,0.24913409705629436,-0.2932585924915599
6.3,1.0,0.0,0.0,0.0,0.5976732377461439,0.7038227940420286,0.24852766868898343,-0.292667342498155,0.5855086843855084,0.7220835171768322,0.2320757631958583,-0.286209389901426
6.45,1.0,0.0,0.0,0.0,0.6048861300840493,0.7062800499812264,0.23925168868701585,-0.2793562064656346,0.6048480458554767,0.7067501095587411,0.23860416424016279,-0.2788031148871405
6.6,1.0,0.0,0.0,0.0,0.5812564316193416,0.7162491790085568,0.24334105076550203,-0.2998553105800519,0.5926455746569651,0.7071023530220779,0.24776622361326348,-0.2956169542272206
6.75,1.0,0.0,0.0,0.0,0.5920092073358854,0.7121157495980177,0.2412514743964315,-0.2901964570864673,0.5881945054478461,0.7075868761783176,0.25032695291132506,-0.3011385944499729
6.9,1.0,0.0,0.0,0.0,0.5916729975656073,0.7014208453292138,0.2562376894353992,-0.30376653568519996,0.5876820199935894,0.7085152311641318,0.24942265919993786,-0.3007064144016932
7.05,1.0,0.0,0.0,0.0,0.5946046030888393,0.7026688674951521,0.2524249339627307,-0.29830099120277026,0.6017589808785277,0.7031371416495966,0.24629584689957235,-0.2877892367078612
7.2,1.0,0.0,0.0,0.0,0.5841946015252385,0.7211832443009695,0.23434594690112598,-0.28929806922845264,0.590096259471756,0.7043807400528228,0.25334365177382767,-0.30240894779417693
7.35,1.0,0.0,0.0,0.0,0.5857020012723766,0.7146253996510774,0.24242818981001218,-0.2957909340471942,0.5875530824755961,0.7174323098536793,0.23713310634332108,-0.2895516291223495
7.5,1.0,0.0,0.0,0.0,0.6002969168294667,0.6970274174765752,0.2559185392905745,-0.29715667951158525,0.5851344691730553,0.7068659494475441,0.25343110451438045,-0.30615495710801405
7.65,1.0,0.0,0.0,0.0,0.5972627781585129,0.7055312434116338,0.24645967447230407,-0.2911365096572656,0.5988179250607473,0.7056943894285933,0.2450205254296532,-0.2887515601224051
7.8,1.0,0.0,0.0,0.0,0.5785765788560878,0.7120181548177527,0.2508931989070333,-0.30875863121749936,0.5903144543601061,0.7039108696155544,0.2538269358794819,-0.30267180118510817
7.95,1.0,0.0,0.0,0.0,0.5919944548867495,0.7124099940378655,0.24084860010789627,-0.28983877864146385,0.5865241480616654,0.7213417023729709,0.23235996254346217,-0.28576987238861074
8.1,1.0,0.0,0.0,0.0,0.5980874204718016,0.6985804965999904,0.25544695835207937,-0.2983681931978808,0.593461029002608,0.7080697307956649,0.24581435030275514,-0.29328581379152063
8.25,1.0,0.0,0.0,0.0,0.5910725902726565,0.7025633195253072,0.25511685858358124,-0.30323813010965256,0.5883906609148508,0.7201874160598957,0.23257325397149928,-0.2846685747220166
8.4,1.0,0.0,0.0,0.0,0.5921972376015914,0.712530033986307,0.2405244288662398,-0.28939830953736684,0.5934045768508244,0.7081423806623058,0.2457556831257353,-0.29327379885325483
8.55,1.0,0.0,0.0,0.0,0.5893903315036817,0.7171260250846203,0.2361706202074901,-0.28735472751831,0.6066605324379479,0.7050151166943796,0.2395794713741845,-0.27842119263910586
8.7,1.0,0.0,0.0,0.0,0.6040613549661733,0.6966035485323124,0.2536105992770329,-0.2924637405610569,0.588366101900407,0.7071881558304025,0.25074917030382193,-0.30138861288983576
8.85,1.0,0.0,0.0,0.0,0.5831882314842571,0.7143267335933128,0.24463133409810392,-0.29964030888642884,0.5907380341451307,0.7026037993542618,0.2552983759532682,-0.30364323701167173
9.0,1.0,0.0,0.0,0.0,0.5960665204746854,0.7133406755829083,0.23633583821749204,-0.28283414804821017,0.607079799702066,0.7000562595746539,0.2463377401293643,-0.28406525308809244
9.15,1.0,0.0,0.0,0.0,0.5971873227816707,0.713237617896035,0.23557835278558495,-0.28135785332149627,0.5899290977522956,0.7124007343523799,0.2424203188771229,-0.2927477451917711
9.3,1.0,0.0,0.0,0.0,0.6025789932289538,0.7009304943987696,0.24874555306186466,-0.2893452069294116,0.5902667981160294,0.7170278557472038,0.2356350397419462,-0.2862381686117856
9.45,1.0,0.0,0.0,0.0,0.5997623476426374,0.7083289311503858,0.24053428032357158,-0.2840748345678753,0.5814773292582047,0.7141121262507634,0.246113429751726,-0.30225182612550333
9.6,1.0,0.0,0.0,0.0,0.6023634550945774,0.7049850627956317,0.24319330776328438,-0.2846249185519685,0.6075189453280979,0.7032324373869069,0.2414253123031499,-0.2794614260566781
9.75,1.0,0.0,0.0,0.0,0.6092006245413327,0.7016136873473771,0.24232783021501247,-0.279087899215554,0.5831184677521267,0.7178029560821857,0.23987642110830557,-0.2952813427942215
9.9,1.0,0.0,0.0,0.0,0.5939286532105272,0.7040518114102516,0.2510242473179981,-0.2975678561335303,0.5903609739061182,0.7073992095252356,0.24903154008129502,-0.2984016938565025
